Code_form,Country_code,Country_code_desc,Project_code,Project_code_desc,District,Village,Village_Type,Household_code,Latitude,Longitude,Period,Marital_status,Year_formed,Hh_born,Hh_lived,Hh_ethnic,Hh_spouse,Hh_spouse_ethnic,Hh_cooking_tech,Hh_floor2,Hh_walls2,Hh_roof2,Hh_own_in,Hh_own_out,Hh_water,Hh_toilet,Hh_electric,Hh_cooking_fuel,Hh_clear,perwell_comp,income_suff,==...,hh_head_female,hh_head_age,hh_head_educ,hh_head_days_ill,hh_member,hh_children,hh_adult,hh_elderly,hh_dependency_ratio,hh_head_occup_agric,land_tot_used,land_tot_rent,land_tot_borrow,land_forest_used,land_forest_rent,land_forest_borrow,land_ag_used,land_ag_rent,land_ag_borrow,land_tot,land_forest_tot,land_ag_tot,forest_share,ag_share,tenure_security,owns_tv,owns_motorcycle,owns_cellphone,total_asset_value,income_forest,business_net_income,total_salary,agric_salary,income_other_tot,income_gov_trans,income_remittances,income_nonforest,hh_clearing_total,country_project,HH_adults,HH_adult_equivalents,HH_house_condition_index,hh_utility_index,year,int_nonREDD_ongoing_sum,int_nonREDD_ended_sum,int_avail_bin_CLE,int_avail_sum_CLE,int_avail_bin_EE,int_avail_sum_EE,int_avail_bin_FE,int_avail_sum_FE,int_avail_bin_NCLE,int_avail_sum_NCLE,int_avail_bin_RFAC,int_avail_sum_RFAC,int_avail_bin_TC,int_avail_sum_TC,int_avail_bin_OI,int_avail_sum_OI,int_invol_bin_CLE,int_invol_sum_CLE,int_invol_bin_EE,int_invol_sum_EE,int_invol_bin_FE,int_invol_sum_FE,int_invol_bin_NCLE,int_invol_sum_NCLE,int_invol_bin_RFAC,int_invol_sum_RFAC,int_invol_bin_TC,int_invol_sum_TC,int_invol_bin_OI,int_invol_sum_OI,int_chnge_bin_CLE,int_chnge_sum_CLE,int_chnge_bin_EE,int_chnge_sum_EE,int_chnge_bin_FE,int_chnge_sum_FE,int_chnge_bin_NCLE,int_chnge_sum_NCLE,int_chnge_bin_RFAC,int_chnge_sum_RFAC,int_chnge_bin_TC,int_chnge_sum_TC,int_chnge_bin_OI,int_chnge_sum_OI,int_availALL_bin_CLE,int_availALL_sum_CLE,int_availALL_bin_EE,int_availALL_sum_EE,int_availALL_bin_FE,int_availALL_sum_FE,int_availALL_bin_NCLE,int_availALL_sum_NCLE,int_availALL_bin_RFAC,int_availALL_sum_RFAC,int_availALL_bin_TC,int_availALL_sum_TC,int_availALL_bin_OI,int_availALL_sum_OI,int_involALL_bin_CLE,int_involALL_sum_CLE,int_involALL_bin_EE,int_involALL_sum_EE,int_involALL_bin_FE,int_involALL_sum_FE,int_involALL_bin_NCLE,int_involALL_sum_NCLE,int_involALL_bin_RFAC,int_involALL_sum_RFAC,int_involALL_bin_TC,int_involALL_sum_TC,int_involALL_bin_OI,int_involALL_sum_OI,int_chngeALL_bin_CLE,int_chngeALL_sum_CLE,int_chngeALL_bin_EE,int_chngeALL_sum_EE,int_chngeALL_bin_FE,int_chngeALL_sum_FE,int_chngeALL_bin_NCLE,int_chngeALL_sum_NCLE,int_chngeALL_bin_RFAC,int_chngeALL_sum_RFAC,int_chngeALL_bin_TC,int_chngeALL_sum_TC,int_chngeALL_bin_OI,int_chngeALL_sum_OI,int_cat_tot_avail,int_cat_pos_avail,int_cat_ena_avail,int_cat_neg_avail,int_cat_tot_invol,int_cat_pos_invol,int_cat_ena_invol,int_cat_neg_invol,int_cat_tot_chnge,int_cat_pos_chnge,int_cat_ena_chnge,int_cat_neg_chnge,int_cat_tot_availALL,int_cat_pos_availALL,int_cat_ena_availALL,int_cat_neg_availALL,int_cat_tot_involALL,int_cat_pos_involALL,int_cat_ena_involALL,int_cat_neg_involALL,int_cat_tot_chngeALL,int_cat_pos_chngeALL,int_cat_ena_chngeALL,int_cat_neg_chngeALL,DY_forest_share,DY_perwell_comp,DY_income_suff
101/03/70,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,70,0494531,9628783,0,1,17,0,26,1,0,1,2,3,1,2,1,0,3,3,3,1,1,0,-1,TRUE,0,40,8,7,6,4,2,0,0.6666666666666666,1,150.00000305473804,0,0,98.80000305175781,0,0,51,0,0,150.00000305473804,98.80000305175781,51,0.6586666735980244,0.33999999307592726,1,1,1,1,13751,65,5660.857142857143,11600,0,5498.24,893.6,NA,NA,0,101_03,2,3.7,6,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,5,0,1,0,0,0,0,0,-0.30266667359802446,1,1
101/03/72,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,72,0494860,9616519,0,1,9,0,2,1,0,1,2,1,2,3,2,0,3,1,3,9,1,1,-1,TRUE,0,29,11,0,5,3,2,0,0.6,1,149.90000078082085,0,0,92.45000076293945,0,0,57.30000001192093,0,0,149.90000078082085,92.45000076293945,57.30000001192093,0.6167444982079553,0.3822548346460866,1,1,1,1,7980,4430,5660.857142857143,8160,0,5498.24,893.6,NA,NA,0,101_03,2,3.2,6,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,5,0,1,0,1,0,1,0,-0.17007783154128864,1,0
101/03/73,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,73,0494951,9609476,0,1,13,0,31,1,0,1,2,1,1,1,1,0,3,1,3,1,1,-1,-1,TRUE,0,66,0,0,5,2,3,1,0.6,1,50.00000159814954,0,0,38.82000160217285,0,0,11.159999996423721,0,0,50.00000159814954,38.82000160217285,11.159999996423721,0.7764000072273908,0.2231999927943351,1,1,0,0,3850,483.64800000190735,5660.857142857143,1200,0,7710,1080,0,NA,0,101_03,3,3.4,3,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,6,1,1,0,1,1,0,0,-0.07640000722739082,1,0
101/03/74,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,74,0494882,9622945,0,1,9,0,30,1,0,1,2,1,1,1,1,0,3,1,1,1,1,0,-1,TRUE,0,30,8,0,4,2,2,0,0.5,1,50.000000327825546,0,0,29.200000762939453,0,0,20.449999570846558,0,0,50.000000327825546,29.200000762939453,20.449999570846558,0.5840000114297866,0.40899998873531823,1,0,0,0,1940,-27,5660.857142857143,4360,4000,5498.24,893.6,NA,NA,0,101_03,2,2.7,3,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,5,0,1,0,0,0,0,0,0.09599998857021341,0,0
101/03/75,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,75,0494872,9599740,0,1,6,0,22,1,0,1,2,3,2,3,1,0,3,3,3,9,1,1,1,TRUE,0,44,4,0,3,1,2,0,0.3333333333333333,1,112.79999995231628,17.600000381469727,0,73,0,0,38.799999952316284,17.600000381469727,0,130.400000333786,73,56.40000033378601,0.5598159494872796,0.4325153388759083,1,1,1,0,8290,483.64800000190735,5660.857142857143,500,0,810,810,0,NA,0,101_03,2,2.2,8,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,3,0,1,0,1,0,1,0,-0.3447453058452074,0,0
101/03/76,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,76,0494657,9609167,0,1,38,0,25,1,0,1,2,3,1,3,3,0,3,3,3,1,1,1,0,TRUE,0,58,4,8,9,0,9,0,0,0,199.99999868869781,0,0,158.42599868774414,0,0,41.5,0,0,199.99999868869781,158.42599868774414,41.5,0.7921299986323297,0.20750000136047603,1,1,1,1,23725,756,5660.857142857143,43000,0,5498.24,893.6,NA,NA,0,101_03,9,6.6,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,6,1,1,0,1,1,0,0,-0.3621299986323297,0,0
101/03/77,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,77,0494952,9599749,0,3,16,0,30,1,0.03125,1,2,3,3,3,1,1,2,3,3,9,1,-1,-1,TRUE,1,63,2,0,1,0,1,0,0,1,70.71200016699731,2.299999952316284,0,41,0,0,29.700000166893005,2.299999952316284,0,73.0120001193136,41,32.00000011920929,0.5615515248589172,0.43828411859579297,1,1,0,0,14215,483.64800000190735,5660.857142857143,960,0,9050,0,0,NA,0,101_03,1,1,9,8,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,3,0,1,0,1,0,1,0,0.36701990371251136,1,-1
101/03/78,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,78,0494971,9605611,0,1,42,0,32,1,0,1,2,1,2,3,1,0,3,3,3,1,1,0,-1,TRUE,0,71,2,40,6,0,6,1,0.16666666666666666,1,100.00000204518437,0,0,34.10000038146973,0,0,65.88000166416168,0,0,100.00000204518437,34.10000038146973,65.88000166416168,0.3409999968406186,0.6588000031679421,1,1,1,0,14230,975,5660.857142857143,5100,5100,12420,780,0,NA,0,101_03,6,4.5,6,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,6,0,1,0,1,0,1,0,0.07835484186905883,-1,-1
101/03/80,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,80,0494920,9609643,0,1,6,0,30,1,0,1,2,1,1,1,1,0,2,3,3,1,1,1,0,TRUE,0,58,3,0,6,1,5,0,0.16666666666666666,1,57.599999725818634,0,0,38.52999973297119,0,0,18.769999980926514,0,0,57.599999725818634,38.52999973297119,18.769999980926514,0.668923609659333,0.32586805677558095,1,1,1,0,12660,400,340,13200,0,5498.24,893.6,NA,NA,0,101_03,5,4.3,3,8,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,7,1,1,0,3,0,0,0,0,0,0,0,-0.49461168305382835,1,1
101/03/82,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,82,0497419,9600468,0,1,35,0,32,1,0,1,2,3,2,3,3,3,3,3,3,9,1,0,0,TRUE,0,63,4,0,6,1,5,0,0.16666666666666666,1,479.6399999856949,0,0,355,0,0,124,0,0,479.6399999856949,355,124,0.7401384371832787,0.25852722876261003,0,1,1,1,53860,232,14400,6686.904738653274,1543.8285667782739,6630,0,0,NA,0,101_03,5,4.3,8,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,4,0,1,0,0,0,0,0,-0.21013843718327863,1,0
101/03/83,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,83,0495772,9601785,0,1,36,0,37,1,0,1,2,2,2,3,2,0,3,3,3,1,1,1,0,TRUE,0,60,9,0,7,3,4,0,0.42857142857142855,0,99.25,0,0,66,0,0,33,0,0,99.25,66,33,0.6649874055415617,0.33249370277078083,1,1,1,1,15180,335,5660.857142857143,8454.599609375,0,14820,1560,0,NA,0,101_03,4,4.6,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,6,0,1,0,0,0,0,0,-0.11442560778875266,1,0
101/03/84,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,84,0494971,9613826,0,1,24,0,25,1,0,1,2,3,2,2,1,1,1,1,3,1,0,1,0,TRUE,0,50,1,0,6,2,4,0,0.3333333333333333,1,99.99999866634607,0,0,77.69999885559082,0,0,22.199999809265137,0,0,99.99999866634607,77.69999885559082,22.199999809265137,0.7769999989183992,0.2220000010533631,1,1,1,1,8710,165,5660.857142857143,6686.904738653274,1543.8285667782739,4110,1560,0,NA,0,101_03,4,4.1,7,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,7,1,1,0,4,0,0,0,0,0,0,0,-0.41699999891839923,0,1
101/03/86,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,86,0495007,9609220,0,1,11,0,16,1,0,1,2,3,1,3,1,0,3,3,3,1,1,1,0,TRUE,0,38,8,0,7,5,2,0,0.7142857142857143,1,49.99999977089465,0,1.5,15.5,0,0,34.489999771118164,0,1.5,51.49999977089465,15.5,35.989999771118164,0.3009708751253211,0.6988349501208736,1,0,0,0,1090,80,5660.857142857143,300,300,3824,3408,0,NA,0,101_03,2,4.2,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,7,1,1,0,1,1,0,0,-0.1709708751253211,0,-1
101/03/87,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,87,0494984,9611691,0,1,29,0,21,1,0,1,2,3,1,3,1,0,3,3,3,9,0,1,0,TRUE,0,60,2,0,6,0,6,0,0,0,49.99999858811498,0,0,27.3799991607666,0,0,22.59999942779541,0,0,49.99999858811498,27.3799991607666,22.59999942779541,0.5475999986782968,0.45200000131934887,1,1,1,1,14905,340,5660.857142857143,12720,0,1344,1344,0,NA,0,101_03,6,4.5,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,5,0,1,0,0,0,0,0,-0.1375999986782968,1,1
101/03/88,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,88,0494996,9588123,0,1,26,0,12,1,0,1,2,1,1,1,3,0,3,3,3,1,1,1,-1,TRUE,0,53,1,0,14,7,7,0,0.5,1,50.000000178813934,0,1.7999999523162842,40.32000017166138,0,0,9.5,0,1.7999999523162842,51.80000013113022,40.32000017166138,11.299999952316284,0.778378379721862,0.2181467166739509,0,1,1,0,6610,483.64800000190735,5660.857142857143,3000,3000,800,0,0,NA,0,101_03,7,8.7,3,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,2,0,1,0,0,0,0,0,-0.23837837972186193,0,0
101/03/89,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,89,0495029,9587802,0,1,34,0,16,1,0,1,2,1,1,1,2,0,3,3,3,1,1,1,0,TRUE,0,62,0,210,9,4,5,0,0.4444444444444444,1,49.99999924004078,0,0,42.79999923706055,0,0,7.100000001490116,0,0,49.99999924004078,42.79999923706055,7.100000001490116,0.8559999977517128,0.14200000218808653,0,0,0,0,1100,483.64800000190735,5660.857142857143,2080,2080,2640,2640,0,NA,0,101_03,5,5.8,3,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,3,0,1,0,0,0,0,0,-0.1759999977517127,1,0
101/03/93,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,93,0494902,9598295,0,1,13,0,32,1,0,1,2,3,2,3,1,0,3,3,3,1,1,0,1,TRUE,0,37,9,0,4,2,2,0,0.5,0,49.99999898672104,0,0,29.149999380111694,0,0,20.149999618530273,0,0,49.99999898672104,29.149999380111694,20.149999618530273,0.5829999994170666,0.4030000005376339,1,1,0,0,3222.5,483.64800000190735,5660.857142857143,6120,0,552,552,0,NA,0,101_03,2,2.7,8,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,2,0,1,0,0,0,0,0,-0.06299999941706658,1,1
101/03/94,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,94,0494881,9608745,0,1,40,0,32,1,0,1,2,3,1,3,1,0,3,3,3,1,1,1,-1,TRUE,0,59,5,180,4,0,4,0,0,1,100.00000010430813,0,0,53.20000123977661,0,0,46.599998861551285,0,0,100.00000010430813,53.20000123977661,46.599998861551285,0.5320000118428468,0.465999988129437,1,1,1,0,10160,711.2000000476837,5660.857142857143,2200,2200,6630,0,0,NA,0,101_03,4,3.0999999999999996,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,-0.04152382136665639,1,0
101/03/95,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,95,0494658,9611172,0,1,38,0,15,1,0,1,2,1,1,2,1,1,3,1,3,1,1,-1,-1,TRUE,0,60,0,0,5,0,5,0,0,1,194.8000026345253,5.019999999552965,0,103.85000228881836,0,0,90.65000033378601,5,0,199.82000263407826,103.85000228881836,95.65000033378601,0.5197177505747229,0.47868080809179914,1,0,0,0,2280,120,5660.857142857143,6686.904738653274,1543.8285667782739,1440,1440,0,NA,0,101_03,5,3.8,4,7,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,2,0,1,0,0,0,0,0,-0.019717750574722914,0,0
101/03/96,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,96,0494892,9598869,0,1,35,0,34,1,0,1,2,3,3,3,3,1,3,3,3,1,0,1,0,TRUE,0,64,0,7,3,0,3,0,0,1,282.15000000596046,7.800000190734863,0,176,0,0,106,7.800000190734863,0,289.9500001966953,176,113.80000019073486,0.6070012066928977,0.3924814627126594,0,1,1,0,159355,483.64800000190735,720,6686.904738653274,1543.8285667782739,6180,0,0,NA,0,101_03,3,2.4,9,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,2,0,1,0,1,0,1,0,0.08865096722014576,-1,-1
101/03/97,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,97,0495198,9617440,0,1,28,0,16,1,0,1,2,3,2,3,2,0,3,3,3,9,1,1,1,TRUE,0,51,4,3,3,1,2,0,0.3333333333333333,1,199.00499908439815,0,0,24.959999084472656,0,0,174.01999999955297,0,0,199.00499908439815,24.959999084472656,174.01999999955297,0.12542398029854065,0.8744503947147125,1,1,1,1,86195,222,1606,6686.904738653274,1543.8285667782739,240,240,0,NA,0,101_03,2,2.2,8,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,3,0,1,0,0,0,0,0,-0.02542398029854065,0,1
101/03/98,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,98,0494965,9611680,0,5,26.4,1,22,1,0.03125,1,2,1,1,3,1,0,3,3,3,9,1,0,1,TRUE,0,23,12,0,1,0,1,0,0,1,49.99999968055636,0,0,18.759400367736816,0,0,31.224999313242733,0,0,49.99999968055636,18.759400367736816,31.224999313242733,0.3751880097517648,0.6244999902547057,0,1,1,0,4870,60,5660.857142857143,6686.904738653274,1543.8285667782739,5498.24,893.6,NA,NA,0,101_03,1,1,5,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,4,0,1,0,0,0,0,0,7,1,1,0,2,0,1,0,0,0,0,0,-0.27518800975176483,1,-1
101/03/99,101,Brazil,03,Sustainable Settlements in the Amazon: the challenge of transition from family production on the frontier to a low carbon economy.,Pacajá,Km 338,1,99,0495608,9618484,0,1,29,0,24,1,0,1,2,3,1,3,1,0,3,3,3,1,1,1,1,TRUE,0,55,1,0,6,1,5,0,0.16666666666666666,1,49.998899083351716,0,0,15.109999656677246,0,0,34.851999427890405,0,0,49.998899083351716,15.109999656677246,34.851999427890405,0.30220664722012786,0.6970553365543039,1,1,1,1,12909,542,5660.857142857143,5960,5760,4854,4854,0,NA,0,101_03,5,4.3,7,9,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,4,0,1,0,1,0,1,0,7,1,1,0,2,0,1,0,1,0,1,0,-0.08220664722012785,1,1
